"Datenmodell","Kategorie","Tabellenname","Datenfeldname","Datenfeldbezeichnung","Beschreibung","Anmerkung","Datentyp","Anzahl Stellen","Muss / Kann","NULL-/ NA-Werte","Min","Max","Ausprägungen","Verfügbare BJ","DM 1","DM 2","DM 3","BJ 2009","BJ 2010","BJ 2011","BJ 2012","BJ 2013","BJ 2014","BJ 2015","BJ 2016","BJ 2017","BJ 2018","BJ 2019","BJ 2020","BJ 2021","BJ 2022"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","AUFNGRUND","Aufnahmegrund","Schlüssel 1
 
 Siehe Anlage 2 https://www.gkv-datenaustausch.de/leistungserbringer/krankenhaeuser/krankenhaeuser.jsp","","alphanum.","4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","ENTLASSGRUND","Entlassungsgrund","Schlüssel 5
 
 Siehe Anlage 2 https://www.gkv-datenaustausch.de/leistungserbringer/krankenhaeuser/krankenhaeuser.jsp","","alphanum.","3","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","AUFNFA","Aufnehmende Fachabteilung","Schlüssel 6
 
 Siehe Anlage 2 https://www.gkv-datenaustausch.de/leistungserbringer/krankenhaeuser/krankenhaeuser.jsp","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","EINWEISPSEUDO","Pseudonym des einweisenden Arztes oder KZV-Nummer des einweisenden Zahnarztes","Pseudonym des einweisenden Arztes oder KZV-Nummer des einweisenden Zahnarztes","","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","EINWEISFG","Fachgruppe des einweisenden Arztes oder einweisenden Zahnarztes","Fachgruppenschlüssel; Facharztbezeichnung","","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","VERANLASSKHPSEUDO","Pseudonym des veranlassenden Krankenhauses bei Verlegung","Pseudonym des veranlassenden Krankenhauses bei Verlegung","Die veranlassende Stelle wird anhand eines Freifeldes in die folgenden Gruppen eingeordnet und somit pseudonymisiert:
 - Selbsteinweisung
 - Polizei
 - Entbindung
 - Notfall
 - Notarzt
 - Rettungsdienst
 - Arzt
 - Normale Aufnahme
 Feldinhalte, die keiner der Gruppen zugeordnet werden können oder sensible Daten enthalten, werden mit dem Feldinhalt „---“ (ohne Anführungszeichen) angegeben, sodass erkennbar ist, dass in dem Feld Informationen vorhanden waren, aber nicht an das FDZ Gesundheit geliefert werden konnten.","numerisch","12","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","VERANLASSKHKLASS","Klassifikation des veranlassenden Krankenhauses bei Verlegung","26 - Klassifikation als Krankenhaus","","numerisch","2","K","TRUE","","","26 = Krankenhaus","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","VERANLASSKHREGKNZ","Regionalkennzeichen des veranlassenden Krankenhauses bei Verlegung","Regionalkennzeichen nach Bundesländern","Schlüsselwerte stehen hier, https://gkv-datenaustausch.de/media/dokumente/faq/Gemeinsames_Rundschreiben_IK_2020-06.pdf","numerisch","2","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","BEATSTD","Beatmungsstunden","Format HHHH","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","..4","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFALL","VERANLASSSTELLEPSEUDO","Pseudonym der veranlassenden Stelle bei Notaufnahme","Pseudonym der veranlassenden Stelle bei Notaufnahme","","alphanum.","..30","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","FALLIDKH","Fall-ID des Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart KHFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","FA","Fachabteilung","Schlüssel 6 oder ""0000"" oder ""0001"" oder ""0002"" oder „0003“ oder „0004“
 
 Siehe Anlage 2 https://www.gkv-datenaustausch.de/leistungserbringer/krankenhaeuser/krankenhaeuser.jsp","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","ENTLASSDAT","Entlassungs- oder Verlegungsdatum aus der Fachabteilung","Format JJJJMMTT","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHFA","ENTLASSZEIT","Entlassungs- oder Verlegungsuhrzeit aus der Fachabteilung","Format HH(00-23)MM(00-59)","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","4","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","FALLIDKH","Fall-ID des Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart KHFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","DIAGART","Art der Diagnose des voll- oder teilstationären Falls","A = Aufnahmediagnose
 H = Hauptdiagnose
 N = Nebendiagnose","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","1","M","FALSE","","","A = Aufnahmediagnose;
 H = Hauptdiagnose;
 N = Nebendiagnose","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","ICDKH_CODE","ICD 10 GM Code ohne Punktnotation und Sonderzeichen","ICD 10 GM Code ohne Punktnotation und Sonderzeichen. 
 Im Feld ICDKH_CODE finden sich die Diagnosen rein alphanumerisch ohne Punkt und ohne Sonderzeichen. Die ICD-Sonderzeichen zum Feld ICDKH_CODE finden sich im Feld ICDKH_ZUSATZ. Weitere Hinweise zur Diagnosecodierung sind in den Deutschen Kodierrichtlinien (DKR) aufgeführt.","","alphanum.","1-9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","ICDKH_ZUSATZ","ICD Sonderzeichen","ICD Sonderzeichen","","alphanum.","1..","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","ICDLOKAL","Lokalisation der Primärdiagnose","Lokalisation; Schlüssel 16; R = rechts, L = links, B = beidseitig","","alphabetisch","1","K","TRUE","","","R = rechts;
 L = links;
 B = beidseitig","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","SEKICD_CODE","ICD 10 GM Code Sekundärdiagnose ohne Punktnotation und Sonderzeichen","ICD 10 GM Code ohne Punktnotation  und Sonderzeichen. 
 Im Feld SEKICD finden sich die Diagnosen rein alphanumerisch ohne Punkt und ohne Sonderzeichen. Die ICD-Sonderzeichen zum Feld SEKICD_CODE finden sich im Feld SEKICD_ZUSATZ. Weitere Hinweise zur Diagnosecodierung sind in den Deutschen Kodierrichtlinien (DKR) aufgeführt.","","alphanum.","1-9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","SEKICD_ZUSATZ","ICD Sonderzeichen Sekundärdiagnose","ICD Sonderzeichen","","alphanum.","1..","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHDIAG","SEKICDLOKAL","Lokalisation der Sekundärdiagnose","Lokalisation; Schlüssel 16; R = rechts, L = links, B = beidseitig","","alphabetisch","1","K","TRUE","","","R = rechts;
 L = links;
 B = beidseitig","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","FALLIDKH","Fall-ID des Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart KHFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","PROZ","Prozedurenschlüssel","Amtlicher OP-Schlüssel (OPS-Kode der Operation gemäß DIMDI-Schlüssel); wie in der Abrechnung enthalten, inkl. aller Sonderzeichen","","alphanum.","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","PROZDAT","Prozedurendatum","Format JJJJMMTT","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHPROZ","PROZLOKAL","Prozedurenlokalisation","Lokalisation; Schlüssel 16; R = rechts, L = links, B = beidseitig","","alphabetisch","1","K","TRUE","","","R = rechts;
 L = links;
 B = beidseitig","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","VSID","Einjähriges Pseudonym / Arbeitsnummer des Versicherten","Versicherten-ID zum Berichtjahr (Pseudonym). Dient zur Verknüpfung zwischen Tabellen innerhalb eines Berichtsjahres. Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt.","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","numerisch","9","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","PSID","Periodenübergreifendes Pseudonym","Überjährige Versicherten-ID (Pseudonym). Dient zur Verknüpfung zwischen Tabellen (ein- und überjährig).","Im Allgemeinen hat eine natürliche Person (PSID) innerhalb eines Berichtsjahres nur eine VSID. Mehrere VSID existieren nur, wenn diese Person innerhalb des Jahres die Versicherung gewechselt hat.","VarBinary","32","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","DATENMODELL","","Die Daten sind in Abhängigkeit der Berichtsjahre auf unterschiedliche Datenmodelle aufgeteilt. Nicht alle Daten sind in allen Datenmodellen und für alle Berichtsjahre verfügbar oder haben je nach Datenmodell unterschiedliche Spaltennamen.","","numerisch","1","M","FALSE","1","3","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","BJAHR","Berichtsjahr","Berichtsjahr, zu dem die Lieferung gehört, im Format JJJJ","","numerisch","4","M","FALSE","1900","2500","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","FALLIDKH","Fall-ID des Krankenhausfalls","Technische Fall-ID zur Verknüpfung mit Satzart KHFALL","Die Fall-ID ist eindeutig je Berichtsjahr und Krankenkasse. Da die VSID eindeutig je Berichtsjahr und Krankenkasse ist, sollte eine Verknüpfung über eine Fall-ID auch immer zusätzlich eine Verknüpfung über die VSID beinhalten.","numerisch","1..11","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","ENTGART","Entgeltart","Schlüssel 4","Siehe Anlage 2 https://www.gkv-datenaustausch.de/leistungserbringer/krankenhaeuser/krankenhaeuser.jsp","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","ENTGBETRAG","Entgeltbetrag","Format 99999999,99 (Einzelbetrag)","Dieser Betrag setzt sich aus den Abrechnungsbeträgen nach DRG zusammen, als auch aus Leistungen, die nicht über die DRG-Fallpauschalen abgedeckt sind.","numerisch","1..8(,2)","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","ABRVONDAT","Abrechnung von","Format JJJJMMTT","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","ABRBISDAT","Abrechnung bis","Format JJJJMMTT","Aufgrund von Fehlern in den Daten wurde ein erweiterter Datentyp gewählt.","alphanum.","8","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","ENTGZAHL","Anzahl der Entgelte","In diesem Feld ist der Faktor enthalten mit dem das Feld ""entgbetrag"" multipliziert wird, um die Gesamtkosten zu erhalten.","","numerisch","1..3","M","FALSE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"DM3","Voll-/Teilstationäre Fälle","KHENTG","TAGEOBE","Tage ohne Berechnung/Behandlung","Bei diesen Tagen handelt es sich um die Zeit in der der Versicherte zwar im Krankenhaus liegt, allerdings keine Behandlung erhält.","","numerisch","1..3","K","TRUE","","","","2019, 2020, 2021, 2022","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
