"Datenmodell","Kategorie","Tabellenname","Datenfeldname","Datenfeldbezeichnung","Beschreibung","Anmerkung","Datentyp","Anzahl Stellen","Min","Max","Ausprägungen","Verfügbare BJ","DM 3","DM 4","BJ 2019","BJ 2020","BJ 2021","BJ 2022","BJ 2023","BJ 2024"
"DM4","Krankentransport","KTFALL","BSNRVOKV","Regionalkennzeichen der verordnenden Stelle","Stellen 3 und 4 der Betriebsstättennnummer, wenn Stellen 1 und 2 gleich 26, 35, 74 oder 75; sonst Stellen 1 und 2","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","LANRVOPSEUDO","Pseudonym der verordnenden Person","","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","LANRVOFG","Fachgruppe der verordnenden Person","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","LANRVOPRUEF","Erfolg Reproduktion Prüfsumme zur verordnenden Person","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","LANRVOPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zur verordnenden Person","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","VODAT","Verordnungs-, Ausstell- oder 
 Einsatzdatum","","TA 1 Segment ZKT Verordnungs-, Ausstell- oder 
 Einsatzdatum","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","ZUZAHLKNZ","Zuzahlungskennzeichen","","TA 1 Segment ZKT Zuzahlungskennzeichen","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","ZUZAHLART","Zuzahlungsart","","TA 1 Segment ZUK Zuzahlungsart","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","GESBETRBR","Gesamtbetrag brutto","Der Bruttobetrag gehört zum Segment „ZUK“, welches die Segmentart „Kann"" hat. Hier gibt es nur Angaben, wenn es zu einer Zuzahlung des/der Versicherten gekommen ist.","TA 1 Segment BES Gesamtbetrag Brutto","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTFALL","ZUZAHLBETR","Betrag Zuzahlung","Abhängig von der Zuzahlungsart ist hier die gesetzliche Zuzahlung je Leistung anzugeben","TA 1 Segment BES Gesamtbetrag gesetzliche Zuzahlung","numerisch","..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","FALLIDKT","Fall-ID für Krankentransportleistungen","Technische Fall-ID zur Verknüpfung mit Satzart KTFALL","Satzart KTFALL Feld 2","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","ABRCODE","Abrechnungscode","","TA 1 Segment EKT Abrechnungscode","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","TARIFKNZ","Tarifkennzeichen","Dies ist ein Regionalkennzeichen und potenziell identifizierend.","TA 1 Segment EKT Tarifkennzeichen","alphanum.","5","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","ABRPOS","Abrechnungspositionsnummer","","TA 1 Segment EKT Art der abgegebenen Leistung","alphanum.","1..10","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","ABRPOSANZ","Anzahl/Menge","","TA 1 Segment EKT Anzahl/Menge","numerisch","1..4(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","ABRPOSEINZBETR","Einzelbetrag der Abrechnungsposition","","TA 1 Segment EKT Einzelbetrag der Abrechnungsposition","numerisch","1..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","LEISTDAT","Datum der Leistungserbringung","","TA 1 Segment EKT Datum der Leistungserbringung","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","Krankentransport","KTLEIST","KM","Gefahrene Kilometer","","TA 1 Segment EKT Gefahrene Kilometer","numerisch","..4(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPFALL","ARBNR (bzw: VSID & PSID)","Arbeitsnummer des Versicherten","Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt","Satzart VERS Feld 1","numerisch","9","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPFALL","FALLIDHKP","Fall-ID für die Versorgung mit häuslicher Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzarten HKPEINS und HKPVO; der Fall entspricht dem Abrechnungsfall","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","FALLIDHKP","Fall-ID für die Versorgung mit häuslicher Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzart HKPFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","EINSIDHKP","ID für Einsatz oder Hausbesuch der häuslichen Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzart HKPLEIST","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","LEPSEUDO","Pseudonym der leistungserbringenden Person oder Institution","Erfolgt die Abrechnung über eine 
 Abrechnungsstelle mit Inkassovollmacht, ist dies das Pseudonym der Abrechnungsstelle.","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","LEKLASS","Klassifikation der leistungserbringenden Person oder Institution","Stellen 1 und 2 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","LEREGKNZ","Regionalkennzeichen der leistungserbringenden Person oder Institution","Stellen 3 und 4 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","LEPRUEF","Erfolg Reproduktion Prüfsumme der leistungserbringenden Person oder Institution","1 = Korrekt (Prüfsumme = Stelle 9 des IK), 0 = Nicht korrekt, NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","LEISTDAT","Datum der Leistungserbringung","","TA1 Segmente ESK Datum der Leistungserbringung","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","ZEITVON","Uhrzeit von","","TA1 Segmente ESK Uhrzeit Beginn","alphanum.","4","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINS","ZEITBIS","Uhrzeit bis","","TA1 Segmente ESK Uhrzeit Ende","alphanum.","4","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","FALLIDHKP","Fall-ID für die Versorgung mit häuslicher Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzart HKPFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","EINSIDHKP","ID für Einsatz oder Hausbesuch der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPEINS","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","LEISTIDHKP","ID für die Leistung der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPEINZL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","ABRCODE","Abrechnungscode","","TA1 Segmente EHK Abrechnungscode","alphanum.","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","TARIFKNZ","Tarifkennzeichen","","TA1 Segmente EHK Tarifkennzeichen","alphanum.","5","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","ABRPOS","Abrechnungspositions-nummer","Wird eine Leistungspauschale abgerechnet, sind in der Satzart HKPEINZL die hierzu erbrachten Einzelleistungen zwingend anzugeben.","TA1 Segmente EHK zu vergütende Abrechnungs-positionsnummer","alphanum.","1..10","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","ABRPOSANZ","Anzahl/Menge","","TA1 Segmente EHK Anzahl/Menge","numerisch","1..4(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPLEIST","ABRPOSEINZBETR","Einzelbetrag der Abrechnungsposition","Einzelpreis als vereinbarter Preis einschließlich Mehrwertsteuer","TA1 Segmente EHK Einzelbetrag der Abrechnungsposition","numerisch","1..10(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINZL","FALLIDHKP","Fall-ID für die Versorgung mit häuslicher Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzart HKPFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINZL","EINSIDHKP","ID für Einsatz oder Hausbesuch der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPEINS","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINZL","LEISTIDHKP","ID für die Leistung der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPLEIST","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINZL","ABRPOSEINZ","Abrechnungspositions-nummer der erbrachten Einzelleistung","Wird in HKPLEIST Feld 6 eine Leistungspauschale abgerechnet, sind die hierzu erbrachten Einzelleistungen hier zwingend anzugeben.","TA1 Segment ELP Abrechnungspositions-nummer der erbrachten Einzelleistung","alphanum.","..10","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPEINZL","ABRPOSEINZANZ","Anzahl/Menge","","TA1 Segment ELP Anzahl/Menge","numerisch","..4(,2)","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","FALLIDHKP","Fall-ID für die Versorgung mit häuslicher Krankenpflege","Technische Fall-ID zur Verknüpfung mit Satzart HKPFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","VOIDHKP","ID für die Verordnung der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPDIAG","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","BSNRVOPSEUDO","Pseudonym der verordnenden Stelle","Es muss nicht zwingend eine Betriebsstättennummer sein (z. B. Standortkennzeichen nach § 293 Abs. 6 SGB V bei Verordnungen im Rahmen des Entlassmanagements).","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","BSNRVOVB","Versorgungsbereich der verordnenden Stelle","Stellen 1 und 2 der Betriebsstättennnummer, wenn gleich 26, 35, 74 oder 75; sonst NULL","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","BSNRVOKV","Regionalkennzeichen der verordnenden Stelle","Stellen 3 und 4 der Betriebsstättennnummer, wenn Stellen 1 und 2 gleich 26, 35, 74 oder 75; sonst Stellen 1 und 2","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","LANRVOPSEUDO","Pseudonym der verordnenden Person","Es muss nicht zwingend eine lebenslange Arztnummer sein (z. B. die Krankenhausarztnummer gemäß § 293 Absatz 7 SGB V bei Verordnungen im Rahmen des Entlassmanagements).","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","LANRVOFG","Fachgruppe der verordnenden Person","Stellen 8 und 9 der lebenslangen Arztnummer","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","LANRVOPRUEF","Erfolg Reproduktion Prüfsumme zur verordnenden Person","1 = Korrekt (Prüfsumme = Stelle 7 der lebenslangen Arztnummer)
 0 = Nicht korrekt
 NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","LANRVOPSEUDOARZTNR","Kennzeichen Pseudo-Arztnummer zur verordnenden Person","1 = Pseudo-Arztnummer liegt vor
 0 = Sonst","Durch Datensammelstelle gemäß Steuertabelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","VODAT","Verordnungsdatum","Es sind alle Verordnungsdaten zu übermitteln. Es sind n Zeilen möglich.","TA1 Segment ZHK Verordnungsdatum","numerisch","8","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPVO","VOBESKNZ","Kennzeichen Verordnungsbesonderheiten","","TA1 Segment ZHK Kennzeichen Verordnungsbesonderheiten","numerisch","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPDIAG","FALLIDHKP","Fall-ID für die abzurechnende Verordnung zur HKP","Technische Fall-ID zur Verknüpfung mit Satzart HKPFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPDIAG","VOIDHKP","ID für die Verordnung der häuslichen Krankenpflege","Technische ID zur Verknüpfung mit Satzart HKPVO","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","häusliche Krankenpflege (HKP)","HKPDIAG","DIAGICD","Diagnoseschlüssel","Sofern kein Diagnoseschlüssel vorliegt, bleibt das Feld leer, auch wenn ein Diagnosetext übermittelt worden ist. Im Diagnosetext könnten personenidentifizierende Daten enthalten sein.","TA1 Segment DIA Diagnoseschlüssel","alphanum.","..12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIFALL","ARBNR (bzw: VSID & PSID)","Arbeitsnummer des Versicherten","Gemäß § 4 Abs. 4 von der Datensammelstelle zum periodenbezogenen Lieferpseudonym erzeugt","Satzart VERS Feld 1","numerisch","9","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIFALL","FALLIDAKI","Fall-ID für die Versorgung mit außerklinischer Intensivpflege","Technische Fall-ID zur Verknüpfung mit Satzarten AKIEINS und AKIVO; der Fall entspricht dem Abrechnungsfall","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","FALLIDAKI","Fall-ID für die Versorgung mit außerklinischer Intensivpflege","Technische Fall-ID zur Verknüpfung mit Satzart AKIFALL","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","EINSIDAKI","ID für Einsatz oder Leistungstag der außerklinischen Intensivpflege","Technische ID zur Verknüpfung mit Satzart AKILEIST","Durch datenliefernde Stelle erzeugt","numerisch","1..11","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","LEPSEUDO","Pseudonym der leistungserbringenden Person oder Institution","Erfolgt die Abrechnung über eine 
 Abrechnungsstelle mit Inkassovollmacht, ist dies das Pseudonym der Abrechnungsstelle.","Durch Datensammelstelle erzeugt","numerisch","12","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","LEKLASS","Klassifikation der leistungserbringenden Person oder Institution","Stellen 1 und 2 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","LEREGKNZ","Regionalkennzeichen der leistungserbringenden Person oder Institution","Stellen 3 und 4 des Institutionskennzeichens","Durch Datensammelstelle erzeugt","numerisch","2","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"DM4","außerklinischer Intensivpflege (AKI)","AKIEINS","LEPRUEF","Erfolg Reproduktion Prüfsumme der leistungserbringenden Person oder Institution","1 = Korrekt (Prüfsumme = Stelle 9 des IK), 0 = Nicht korrekt, NULL = Berechnung fehlgeschlagen","Durch Datensammelstelle erzeugt","alphanum.","1","","","","2024","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
